ts,close_price,asset
2026-09-06 00:00:00+00:00,2480.280029296875,ETH
2026-09-06 00:01:00+00:00,2480.5400390625,ETH
2026-09-06 00:02:00+00:00,2480.47998046875,ETH
2026-09-06 00:03:00+00:00,2479.419921875,ETH
2026-09-06 00:04:00+00:00,2480.340087890625,ETH
2026-09-06 00:05:00+00:00,2480.090087890625,ETH
2026-09-06 00:06:00+00:00,2479.780029296875,ETH
2026-09-06 00:07:00+00:00,2479.97998046875,ETH
2026-09-06 00:08:00+00:00,2480.72998046875,ETH
2026-09-06 00:09:00+00:00,2481.010009765625,ETH
2026-09-06 00:10:00+00:00,2481.169921875,ETH
2026-09-06 00:11:00+00:00,2481.35009765625,ETH
2026-09-06 00:12:00+00:00,2481.60009765625,ETH
2026-09-06 00:13:00+00:00,2482.070068359375,ETH
2026-09-06 00:14:00+00:00,2482.14990234375,ETH
2026-09-06 00:15:00+00:00,2481.909912109375,ETH
2026-09-06 00:16:00+00:00,2481.840087890625,ETH
2026-09-06 00:17:00+00:00,2482.179931640625,ETH
2026-09-06 00:18:00+00:00,2482.169921875,ETH
2026-09-06 00:19:00+00:00,2482.199951171875,ETH
2026-09-06 00:20:00+00:00,2483.1201171875,ETH
2026-09-06 00:21:00+00:00,2483.0400390625,ETH
2026-09-06 00:22:00+00:00,2483.2900390625,ETH
2026-09-06 00:23:00+00:00,2483.320068359375,ETH
2026-09-06 00:24:00+00:00,2483.489990234375,ETH
2026-09-06 00:25:00+00:00,2483.6201171875,ETH
2026-09-06 00:26:00+00:00,2484.860107421875,ETH
2026-09-06 00:27:00+00:00,2485.919921875,ETH
2026-09-06 00:28:00+00:00,2487.72998046875,ETH
2026-09-06 00:29:00+00:00,2487.449951171875,ETH
2026-09-06 00:30:00+00:00,2485.739990234375,ETH
2026-09-06 00:31:00+00:00,2486.949951171875,ETH
2026-09-06 00:32:00+00:00,2487.5400390625,ETH
2026-09-06 00:33:00+00:00,2487.639892578125,ETH
2026-09-06 00:34:00+00:00,2486.6201171875,ETH
2026-09-06 00:35:00+00:00,2487.43994140625,ETH
2026-09-06 00:36:00+00:00,2487.3701171875,ETH
2026-09-06 00:37:00+00:00,2488.080078125,ETH
2026-09-06 00:38:00+00:00,2487.610107421875,ETH
2026-09-06 00:39:00+00:00,2485.989990234375,ETH
2026-09-06 00:40:00+00:00,2487.43994140625,ETH
2026-09-06 00:41:00+00:00,2488.449951171875,ETH
2026-09-06 00:42:00+00:00,2488.6298828125,ETH
2026-09-06 00:43:00+00:00,2488.780029296875,ETH
2026-09-06 00:44:00+00:00,2487.6298828125,ETH
2026-09-06 00:45:00+00:00,2487.780029296875,ETH
2026-09-06 00:46:00+00:00,2488.010009765625,ETH
2026-09-06 00:47:00+00:00,2488.2099609375,ETH
2026-09-06 00:48:00+00:00,2488.929931640625,ETH
2026-09-06 00:49:00+00:00,2489.050048828125,ETH
2026-09-06 00:50:00+00:00,2488.409912109375,ETH
2026-09-06 00:51:00+00:00,2491.18994140625,ETH
2026-09-06 00:52:00+00:00,2491.2099609375,ETH
2026-09-06 00:53:00+00:00,2488.050048828125,ETH
2026-09-06 00:54:00+00:00,2489.419921875,ETH
2026-09-06 00:55:00+00:00,2489.800048828125,ETH
2026-09-06 00:56:00+00:00,2491.39990234375,ETH
2026-09-06 00:57:00+00:00,2491.5,ETH
2026-09-06 00:58:00+00:00,2492.340087890625,ETH
2026-09-06 00:59:00+00:00,2490.39990234375,ETH
2026-09-06 01:00:00+00:00,2490.60009765625,ETH
2026-09-06 01:01:00+00:00,2489.7099609375,ETH
2026-09-06 01:02:00+00:00,2490.280029296875,ETH
2026-09-06 01:03:00+00:00,2493.580078125,ETH
2026-09-06 01:04:00+00:00,2494.010009765625,ETH
2026-09-06 01:05:00+00:00,2495.030029296875,ETH
2026-09-06 01:06:00+00:00,2496.300048828125,ETH
2026-09-06 01:07:00+00:00,2497.27001953125,ETH
2026-09-06 01:08:00+00:00,2497.530029296875,ETH
2026-09-06 01:09:00+00:00,2494.820068359375,ETH
2026-09-06 01:10:00+00:00,2494.300048828125,ETH
2026-09-06 01:11:00+00:00,2495.699951171875,ETH
2026-09-06 01:12:00+00:00,2496.39990234375,ETH
2026-09-06 01:13:00+00:00,2499.85009765625,ETH
2026-09-06 01:14:00+00:00,2497.449951171875,ETH
2026-09-06 01:15:00+00:00,2496.360107421875,ETH
2026-09-06 01:16:00+00:00,2496.7900390625,ETH
2026-09-06 01:17:00+00:00,2496.610107421875,ETH
2026-09-06 01:18:00+00:00,2494.929931640625,ETH
2026-09-06 01:19:00+00:00,2494.6201171875,ETH
2026-09-06 01:20:00+00:00,2495.1298828125,ETH
2026-09-06 01:21:00+00:00,2493.510009765625,ETH
2026-09-06 01:22:00+00:00,2492.610107421875,ETH
2026-09-06 01:23:00+00:00,2492.429931640625,ETH
2026-09-06 01:24:00+00:00,2493.699951171875,ETH
2026-09-06 01:25:00+00:00,2492.969970703125,ETH
2026-09-06 01:26:00+00:00,2494.159912109375,ETH
2026-09-06 01:27:00+00:00,2494.43994140625,ETH
2026-09-06 01:28:00+00:00,2494.199951171875,ETH
2026-09-06 01:29:00+00:00,2493.75,ETH
2026-09-06 01:30:00+00:00,2494.93994140625,ETH
2026-09-06 01:31:00+00:00,2494.8701171875,ETH
2026-09-06 01:32:00+00:00,2494.93994140625,ETH
2026-09-06 01:33:00+00:00,2496.39990234375,ETH
2026-09-06 01:34:00+00:00,2496.840087890625,ETH
2026-09-06 01:35:00+00:00,2498.070068359375,ETH
2026-09-06 01:36:00+00:00,2501.5,ETH
2026-09-06 01:37:00+00:00,2500.969970703125,ETH
2026-09-06 01:38:00+00:00,2501.0,ETH
2026-09-06 01:39:00+00:00,2506.840087890625,ETH
2026-09-06 01:40:00+00:00,2505.830078125,ETH
2026-09-06 01:41:00+00:00,2503.489990234375,ETH
2026-09-06 01:42:00+00:00,2502.409912109375,ETH
2026-09-06 01:43:00+00:00,2501.300048828125,ETH
2026-09-06 01:44:00+00:00,2501.949951171875,ETH
2026-09-06 01:45:00+00:00,2501.820068359375,ETH
2026-09-06 01:46:00+00:00,2503.510009765625,ETH
2026-09-06 01:47:00+00:00,2502.6201171875,ETH
2026-09-06 01:48:00+00:00,2502.47998046875,ETH
2026-09-06 01:49:00+00:00,2502.81005859375,ETH
2026-09-06 01:50:00+00:00,2502.489990234375,ETH
2026-09-06 01:51:00+00:00,2504.580078125,ETH
2026-09-06 01:52:00+00:00,2506.22998046875,ETH
2026-09-06 01:53:00+00:00,2506.989990234375,ETH
2026-09-06 01:54:00+00:00,2503.419921875,ETH
2026-09-06 01:55:00+00:00,2505.31005859375,ETH
2026-09-06 01:56:00+00:00,2507.0,ETH
2026-09-06 01:57:00+00:00,2503.820068359375,ETH
2026-09-06 01:58:00+00:00,2505.389892578125,ETH
2026-09-06 01:59:00+00:00,2505.780029296875,ETH
2026-09-06 02:00:00+00:00,2509.85009765625,ETH
2026-09-06 02:01:00+00:00,2507.699951171875,ETH
2026-09-06 02:02:00+00:00,2505.93994140625,ETH
2026-09-06 02:03:00+00:00,2504.7900390625,ETH
2026-09-06 02:04:00+00:00,2503.590087890625,ETH
2026-09-06 02:05:00+00:00,2505.010009765625,ETH
2026-09-06 02:06:00+00:00,2507.449951171875,ETH
2026-09-06 02:07:00+00:00,2506.9599609375,ETH
2026-09-06 02:08:00+00:00,2508.179931640625,ETH
2026-09-06 02:09:00+00:00,2508.89990234375,ETH
2026-09-06 02:10:00+00:00,2508.030029296875,ETH
2026-09-06 02:11:00+00:00,2508.280029296875,ETH
2026-09-06 02:12:00+00:00,2507.469970703125,ETH
2026-09-06 02:13:00+00:00,2507.14990234375,ETH
2026-09-06 02:14:00+00:00,2507.389892578125,ETH
2026-09-06 02:15:00+00:00,2507.860107421875,ETH
2026-09-06 02:16:00+00:00,2505.31005859375,ETH
2026-09-06 02:17:00+00:00,2504.199951171875,ETH
2026-09-06 02:18:00+00:00,2503.610107421875,ETH
2026-09-06 02:19:00+00:00,2503.39990234375,ETH
2026-09-06 02:20:00+00:00,2502.550048828125,ETH
2026-09-06 02:21:00+00:00,2502.159912109375,ETH
2026-09-06 02:22:00+00:00,2502.280029296875,ETH
2026-09-06 02:23:00+00:00,2502.840087890625,ETH
2026-09-06 02:24:00+00:00,2502.2099609375,ETH
2026-09-06 02:25:00+00:00,2501.9599609375,ETH
2026-09-06 02:26:00+00:00,2502.0400390625,ETH
2026-09-06 02:27:00+00:00,2502.260009765625,ETH
2026-09-06 02:28:00+00:00,2502.97998046875,ETH
2026-09-06 02:29:00+00:00,2502.10009765625,ETH
2026-09-06 02:30:00+00:00,2501.919921875,ETH
2026-09-06 02:31:00+00:00,2502.199951171875,ETH
2026-09-06 02:32:00+00:00,2503.139892578125,ETH
2026-09-06 02:33:00+00:00,2502.610107421875,ETH
2026-09-06 02:34:00+00:00,2503.949951171875,ETH
2026-09-06 02:35:00+00:00,2502.780029296875,ETH
2026-09-06 02:36:00+00:00,2501.8701171875,ETH
2026-09-06 02:37:00+00:00,2502.6201171875,ETH
2026-09-06 02:38:00+00:00,2503.52001953125,ETH
2026-09-06 02:39:00+00:00,2503.780029296875,ETH
2026-09-06 02:40:00+00:00,2503.8798828125,ETH
2026-09-06 02:41:00+00:00,2503.0400390625,ETH
2026-09-06 02:42:00+00:00,2502.669921875,ETH
2026-09-06 02:43:00+00:00,2502.419921875,ETH
2026-09-06 02:44:00+00:00,2502.22998046875,ETH
2026-09-06 02:45:00+00:00,2502.800048828125,ETH
2026-09-06 02:46:00+00:00,2502.330078125,ETH
2026-09-06 02:47:00+00:00,2501.780029296875,ETH
2026-09-06 02:48:00+00:00,2502.3798828125,ETH
2026-09-06 02:49:00+00:00,2501.760009765625,ETH
2026-09-06 02:50:00+00:00,2501.419921875,ETH
2026-09-06 02:51:00+00:00,2501.719970703125,ETH
2026-09-06 02:52:00+00:00,2502.469970703125,ETH
2026-09-06 02:53:00+00:00,2502.739990234375,ETH
2026-09-06 02:54:00+00:00,2502.5,ETH
2026-09-06 02:55:00+00:00,2502.64990234375,ETH
2026-09-06 02:56:00+00:00,2502.909912109375,ETH
2026-09-06 02:57:00+00:00,2502.699951171875,ETH
2026-09-06 02:58:00+00:00,2503.97998046875,ETH
2026-09-06 02:59:00+00:00,2503.47998046875,ETH
2026-09-06 03:00:00+00:00,2502.610107421875,ETH
2026-09-06 03:01:00+00:00,2501.719970703125,ETH
2026-09-06 03:02:00+00:00,2502.139892578125,ETH
2026-09-06 03:03:00+00:00,2502.4599609375,ETH
2026-09-06 03:04:00+00:00,2503.3798828125,ETH
2026-09-06 03:05:00+00:00,2502.610107421875,ETH
2026-09-06 03:06:00+00:00,2503.18994140625,ETH
2026-09-06 03:07:00+00:00,2503.110107421875,ETH
2026-09-06 03:08:00+00:00,2502.9599609375,ETH
2026-09-06 03:09:00+00:00,2503.14990234375,ETH
2026-09-06 03:10:00+00:00,2503.6201171875,ETH
2026-09-06 03:11:00+00:00,2503.64990234375,ETH
2026-09-06 03:12:00+00:00,2503.719970703125,ETH
2026-09-06 03:13:00+00:00,2505.679931640625,ETH
2026-09-06 03:14:00+00:00,2505.7099609375,ETH
2026-09-06 03:15:00+00:00,2506.5,ETH
2026-09-06 03:16:00+00:00,2505.89990234375,ETH
2026-09-06 03:17:00+00:00,2505.77001953125,ETH
2026-09-06 03:18:00+00:00,2507.360107421875,ETH
2026-09-06 03:19:00+00:00,2505.8701171875,ETH
2026-09-06 03:20:00+00:00,2505.330078125,ETH
2026-09-06 03:21:00+00:00,2504.389892578125,ETH
2026-09-06 03:22:00+00:00,2504.590087890625,ETH
2026-09-06 03:23:00+00:00,2505.590087890625,ETH
2026-09-06 03:24:00+00:00,2505.7900390625,ETH
2026-09-06 03:25:00+00:00,2503.719970703125,ETH
2026-09-06 03:26:00+00:00,2502.3701171875,ETH
2026-09-06 03:27:00+00:00,2500.56005859375,ETH
2026-09-06 03:28:00+00:00,2501.47998046875,ETH
2026-09-06 03:29:00+00:00,2501.800048828125,ETH
2026-09-06 03:30:00+00:00,2503.93994140625,ETH
2026-09-06 03:31:00+00:00,2503.18994140625,ETH
2026-09-06 03:32:00+00:00,2504.0,ETH
2026-09-06 03:33:00+00:00,2504.389892578125,ETH
2026-09-06 03:34:00+00:00,2503.669921875,ETH
2026-09-06 03:35:00+00:00,2504.929931640625,ETH
2026-09-06 03:36:00+00:00,2504.77001953125,ETH
2026-09-06 03:37:00+00:00,2507.110107421875,ETH
2026-09-06 03:38:00+00:00,2508.97998046875,ETH
2026-09-06 03:39:00+00:00,2509.580078125,ETH
2026-09-06 03:40:00+00:00,2512.0400390625,ETH
2026-09-06 03:41:00+00:00,2512.820068359375,ETH
2026-09-06 03:42:00+00:00,2513.280029296875,ETH
2026-09-06 03:43:00+00:00,2514.0400390625,ETH
2026-09-06 03:44:00+00:00,2513.090087890625,ETH
2026-09-06 03:45:00+00:00,2514.320068359375,ETH
2026-09-06 03:46:00+00:00,2511.5,ETH
2026-09-06 03:47:00+00:00,2508.909912109375,ETH
2026-09-06 03:48:00+00:00,2509.02001953125,ETH
2026-09-06 03:49:00+00:00,2508.10009765625,ETH
2026-09-06 03:50:00+00:00,2507.43994140625,ETH
2026-09-06 03:51:00+00:00,2509.449951171875,ETH
2026-09-06 03:52:00+00:00,2510.43994140625,ETH
2026-09-06 03:53:00+00:00,2510.43994140625,ETH
2026-09-06 03:54:00+00:00,2510.02001953125,ETH
2026-09-06 03:55:00+00:00,2511.3798828125,ETH
2026-09-06 03:56:00+00:00,2510.800048828125,ETH
2026-09-06 03:57:00+00:00,2509.60009765625,ETH
2026-09-06 03:58:00+00:00,2509.6201171875,ETH
2026-09-06 03:59:00+00:00,2509.659912109375,ETH
2026-09-06 04:00:00+00:00,2509.840087890625,ETH
2026-09-06 04:01:00+00:00,2509.25,ETH
2026-09-06 04:02:00+00:00,2508.31005859375,ETH
2026-09-06 04:03:00+00:00,2509.5,ETH
2026-09-06 04:04:00+00:00,2509.219970703125,ETH
2026-09-06 04:05:00+00:00,2509.510009765625,ETH
2026-09-06 04:06:00+00:00,2506.929931640625,ETH
2026-09-06 04:07:00+00:00,2507.080078125,ETH
2026-09-06 04:08:00+00:00,2507.60009765625,ETH
2026-09-06 04:09:00+00:00,2507.989990234375,ETH
2026-09-06 04:10:00+00:00,2509.39990234375,ETH
2026-09-06 04:11:00+00:00,2508.610107421875,ETH
2026-09-06 04:12:00+00:00,2508.570068359375,ETH
2026-09-06 04:13:00+00:00,2507.889892578125,ETH
2026-09-06 04:14:00+00:00,2507.68994140625,ETH
2026-09-06 04:15:00+00:00,2507.320068359375,ETH
2026-09-06 04:16:00+00:00,2506.6201171875,ETH
2026-09-06 04:17:00+00:00,2506.8798828125,ETH
2026-09-06 04:18:00+00:00,2506.06005859375,ETH
2026-09-06 04:19:00+00:00,2505.6201171875,ETH
2026-09-06 04:20:00+00:00,2504.35009765625,ETH
2026-09-06 04:21:00+00:00,2503.47998046875,ETH
2026-09-06 04:22:00+00:00,2503.909912109375,ETH
2026-09-06 04:23:00+00:00,2502.389892578125,ETH
2026-09-06 04:24:00+00:00,2501.389892578125,ETH
2026-09-06 04:25:00+00:00,2502.0,ETH
2026-09-06 04:26:00+00:00,2502.389892578125,ETH
2026-09-06 04:27:00+00:00,2502.27001953125,ETH
2026-09-06 04:28:00+00:00,2502.6298828125,ETH
2026-09-06 04:29:00+00:00,2503.340087890625,ETH
2026-09-06 04:30:00+00:00,2503.030029296875,ETH
2026-09-06 04:31:00+00:00,2502.969970703125,ETH
2026-09-06 04:32:00+00:00,2502.27001953125,ETH
2026-09-06 04:33:00+00:00,2502.10009765625,ETH
2026-09-06 04:34:00+00:00,2502.02001953125,ETH
2026-09-06 04:35:00+00:00,2502.090087890625,ETH
2026-09-06 04:36:00+00:00,2502.47998046875,ETH
2026-09-06 04:37:00+00:00,2502.47998046875,ETH
2026-09-06 04:38:00+00:00,2502.0,ETH
2026-09-06 04:39:00+00:00,2501.6298828125,ETH
2026-09-06 04:40:00+00:00,2502.56005859375,ETH
2026-09-06 04:41:00+00:00,2502.889892578125,ETH
2026-09-06 04:42:00+00:00,2503.919921875,ETH
2026-09-06 04:43:00+00:00,2503.860107421875,ETH
2026-09-06 04:44:00+00:00,2504.159912109375,ETH
2026-09-06 04:45:00+00:00,2505.0,ETH
2026-09-06 04:46:00+00:00,2505.02001953125,ETH
2026-09-06 04:47:00+00:00,2504.669921875,ETH
2026-09-06 04:48:00+00:00,2504.639892578125,ETH
2026-09-06 04:49:00+00:00,2504.5,ETH
2026-09-06 04:50:00+00:00,2504.7099609375,ETH
2026-09-06 04:51:00+00:00,2503.89990234375,ETH
2026-09-06 04:52:00+00:00,2503.4599609375,ETH
2026-09-06 04:53:00+00:00,2503.300048828125,ETH
2026-09-06 04:54:00+00:00,2504.110107421875,ETH
2026-09-06 04:55:00+00:00,2504.179931640625,ETH
2026-09-06 04:56:00+00:00,2503.969970703125,ETH
2026-09-06 04:57:00+00:00,2504.3798828125,ETH
2026-09-06 04:58:00+00:00,2504.14990234375,ETH
2026-09-06 04:59:00+00:00,2504.68994140625,ETH
2026-09-06 05:00:00+00:00,2504.68994140625,ETH
2026-09-06 05:01:00+00:00,2503.510009765625,ETH
2026-09-06 05:02:00+00:00,2503.989990234375,ETH
2026-09-06 05:03:00+00:00,2504.929931640625,ETH
2026-09-06 05:04:00+00:00,2504.52001953125,ETH
2026-09-06 05:05:00+00:00,2505.320068359375,ETH
2026-09-06 05:06:00+00:00,2506.06005859375,ETH
2026-09-06 05:07:00+00:00,2506.199951171875,ETH
2026-09-06 05:08:00+00:00,2505.610107421875,ETH
2026-09-06 05:09:00+00:00,2505.31005859375,ETH
2026-09-06 05:10:00+00:00,2503.81005859375,ETH
2026-09-06 05:11:00+00:00,2502.47998046875,ETH
2026-09-06 05:12:00+00:00,2503.159912109375,ETH
2026-09-06 05:13:00+00:00,2502.610107421875,ETH
2026-09-06 05:14:00+00:00,2502.860107421875,ETH
2026-09-06 05:15:00+00:00,2502.449951171875,ETH
2026-09-06 05:16:00+00:00,2501.72998046875,ETH
2026-09-06 05:17:00+00:00,2501.39990234375,ETH
2026-09-06 05:18:00+00:00,2501.429931640625,ETH
2026-09-06 05:19:00+00:00,2502.159912109375,ETH
2026-09-06 05:20:00+00:00,2503.0,ETH
2026-09-06 05:21:00+00:00,2503.669921875,ETH
2026-09-06 05:22:00+00:00,2504.989990234375,ETH
2026-09-06 05:23:00+00:00,2505.389892578125,ETH
2026-09-06 05:24:00+00:00,2505.469970703125,ETH
