asset,ts,close_price,log_return
AAPL,2026-09-08 10:44:00,316.0899963378906,0.00022150361844411987
AAPL,2026-09-08 10:45:00,315.95001220703125,-0.0004429597217130274
AAPL,2026-09-08 10:46:00,316.0150146484375,0.000205715312946848
AAPL,2026-09-08 10:47:00,315.9800109863281,-0.0001107719546052077
AAPL,2026-09-08 10:48:00,315.989990234375,3.1581397941168185e-05
AAPL,2026-09-08 10:49:00,316.1650085449219,0.0005537196268530592
AAPL,2026-09-08 10:50:00,316.2699890136719,0.00033198817307533853
AAPL,2026-09-08 10:51:00,316.0299987792969,-0.0007591024846827965
AAPL,2026-09-08 10:52:00,316.0799865722656,0.00015816169410826938
AAPL,2026-09-08 10:53:00,316.2250061035156,0.0004587012137261619
AAPL,2026-09-08 10:54:00,316.2799987792969,0.0001738885083763783
AAPL,2026-09-08 10:55:00,316.3251037597656,0.00014260074844216891
AAPL,2026-09-08 10:56:00,316.114990234375,-0.0006644535509887442
AAPL,2026-09-08 10:57:00,315.7550048828125,-0.0011394286587166672
AAPL,2026-09-08 10:58:00,315.7200012207031,-0.0001108631752861516
AAPL,2026-09-08 10:59:00,315.974609375,0.0008061115729453772
AAPL,2026-09-08 11:00:00,316.010009765625,0.00011202927916238649
AAPL,2026-09-08 11:01:00,316.0299987792969,6.325236823080294e-05
AAPL,2026-09-08 11:02:00,316.0350036621094,1.5836607922545866e-05
AAPL,2026-09-08 11:03:00,316.4049987792969,0.001170056157012323
AAPL,2026-09-08 11:04:00,316.42498779296875,6.317340866466355e-05
AAPL,2026-09-08 11:05:00,316.3699951171875,-0.0001738088240421554
AAPL,2026-09-08 11:06:00,316.0400085449219,-0.0010435843845066537
AAPL,2026-09-08 11:07:00,315.9999084472656,-0.00012689102897448816
AAPL,2026-09-08 11:08:00,315.9700012207031,-9.4647628399094e-05
AAPL,2026-09-08 11:09:00,315.7900085449219,-0.0005698134667249311
AAPL,2026-09-08 11:10:00,316.3999938964844,0.001929753835090959
AAPL,2026-09-08 11:11:00,316.3399963378906,-0.00018964364414942784
AAPL,2026-09-08 11:12:00,316.31500244140625,-7.901272113746959e-05
AAPL,2026-09-08 11:13:00,316.42999267578125,0.00036346470229953594
AAPL,2026-09-08 11:14:00,316.20001220703125,-0.0007270615592239868
AAPL,2026-09-08 11:15:00,316.3900146484375,0.0006007127493437071
AAPL,2026-09-08 11:16:00,316.3178100585937,-0.00022823991529011546
AAPL,2026-09-08 11:17:00,316.1300048828125,-0.000593899375931167
AAPL,2026-09-08 11:18:00,316.0299987792969,-0.00031639491195446486
AAPL,2026-09-08 11:19:00,315.8949890136719,-0.0004272968161956632
AAPL,2026-09-08 11:20:00,315.95001220703125,0.00017416674466730117
AAPL,2026-09-08 11:21:00,315.8299865722656,-0.0003799602280588972
AAPL,2026-09-08 11:22:00,315.7950134277344,-0.00011074021632138149
AAPL,2026-09-08 11:23:00,315.9800109863281,0.0005856438027218533
AAPL,2026-09-08 11:24:00,316.375,0.0012492636515240405
AAPL,2026-09-08 11:25:00,316.5115966796875,0.00043166242585995215
AAPL,2026-09-08 11:26:00,316.5199890136719,2.651474009994477e-05
AAPL,2026-09-08 11:27:00,316.3099975585937,-0.0006636583829506215
AAPL,2026-09-08 11:28:00,316.4200134277344,0.000347749809046917
AAPL,2026-09-08 11:29:00,316.2491149902344,-0.0005402458693819082
AAPL,2026-09-08 11:30:00,316.32000732421875,0.00022414098880389305
AAPL,2026-09-08 11:31:00,316.25,-0.00022134253503643716
AAPL,2026-09-08 11:32:00,316.1499938964844,-0.0003162748428667149
AAPL,2026-09-08 11:33:00,316.2349853515625,0.00026879656658179967
AAPL,2026-09-08 11:34:00,316.260009765625,7.912920819533029e-05
AAPL,2026-09-08 11:35:00,316.2850036621094,7.902645967270281e-05
AAPL,2026-09-08 11:36:00,316.2799987792969,-1.582409015128805e-05
AAPL,2026-09-08 11:37:00,316.3299865722656,0.00015803668683798857
AAPL,2026-09-08 11:38:00,316.260009765625,-0.0002212390563592608
AAPL,2026-09-08 11:39:00,316.2950134277344,0.00011067388878956296
AAPL,2026-09-08 11:40:00,316.30499267578125,3.154994609986737e-05
AAPL,2026-09-08 11:41:00,316.4649963378906,0.0005057245706895001
AAPL,2026-09-08 11:42:00,316.69000244140625,0.0007107457523715185
AAPL,2026-09-08 11:43:00,316.6199951171875,-0.00022108390764015104
AAPL,2026-09-08 11:44:00,316.4150085449219,-0.0006476311048978143
AAPL,2026-09-08 11:45:00,316.5599975585937,0.0004581192458138418
AAPL,2026-09-08 11:46:00,316.2950134277344,-0.0008374245024369878
AAPL,2026-09-08 11:47:00,316.1400146484375,-0.0004901650778949602
AAPL,2026-09-08 11:48:00,316.2650146484375,0.0003953162794004386
AAPL,2026-09-08 11:49:00,316.19500732421875,-0.000221381026697306
AAPL,2026-09-08 11:50:00,316.2749938964844,0.00025293396536647507
AAPL,2026-09-08 11:51:00,316.42999267578125,0.0004899559374022605
AAPL,2026-09-08 11:52:00,316.4049987792969,-7.899024812104795e-05
AAPL,2026-09-08 11:53:00,316.32000732421875,-0.0002686521151193754
AAPL,2026-09-08 11:54:00,316.1600036621094,-0.0005059564341746502
AAPL,2026-09-08 11:55:00,316.0899963378906,-0.00022145456545628805
AAPL,2026-09-08 11:56:00,316.1600036621094,0.0002214545654563318
AAPL,2026-09-08 11:57:00,316.1600036621094,0.0
AAPL,2026-09-08 11:58:00,316.1400146484375,-6.322635805688202e-05
AAPL,2026-09-08 11:59:00,316.07989501953125,-0.00019018581404381366
AAPL,2026-09-08 12:00:00,315.9100036621094,-0.0005376394840127483
AAPL,2026-09-08 12:01:00,315.875,-0.00011080877812006189
AAPL,2026-09-08 12:02:00,315.989990234375,0.0003639709033468256
AAPL,2026-09-08 12:03:00,316.0199890136719,9.493134698635815e-05
AAPL,2026-09-08 12:04:00,316.0299987792969,3.167396825929499e-05
AAPL,2026-09-08 12:05:00,316.2361145019531,0.0006519904376594549
AAPL,2026-09-08 12:06:00,316.1416015625,-0.00029891293686009864
AAPL,2026-09-08 12:07:00,315.875,-0.0008436537193919243
AAPL,2026-09-08 12:08:00,315.7898864746094,-0.0002694894958647301
AAPL,2026-09-08 12:09:00,315.7300109863281,-0.00018962344243272653
AAPL,2026-09-08 12:10:00,315.67999267578125,-0.000158433697158402
AAPL,2026-09-08 12:11:00,315.6400146484375,-0.00012664901138368287
AAPL,2026-09-08 12:12:00,315.625,-4.757003189445421e-05
AAPL,2026-09-08 12:13:00,315.6499938964844,7.918544767045878e-05
AAPL,2026-09-08 12:14:00,315.5950012207031,-0.0001742356021694764
AAPL,2026-09-08 12:15:00,315.739990234375,0.0004593092991304081
AAPL,2026-09-08 12:16:00,315.54998779296875,-0.000601949828942797
AAPL,2026-09-08 12:17:00,315.5199890136719,-9.507275079469348e-05
AAPL,2026-09-08 12:18:00,315.489990234375,-9.508179048202979e-05
AAPL,2026-09-08 12:19:00,315.489990234375,0.0
AAPL,2026-09-08 12:20:00,315.8599853515625,0.001172076261510043
AAPL,2026-09-08 12:21:00,315.8900146484375,9.506702618944921e-05
AAPL,2026-09-08 12:22:00,315.8395080566406,-0.00015989941925851527
AAPL,2026-09-08 12:23:00,315.7799987792969,-0.00018843394441046224
AAPL,2026-09-08 12:24:00,315.7900085449219,3.169803983645002e-05
AAPL,2026-09-08 12:25:00,315.94000244140625,0.0004748671004843822
AAPL,2026-09-08 12:26:00,315.8900146484375,-0.00015823177665186394
AAPL,2026-09-08 12:27:00,315.9100036621094,6.327639474274096e-05
AAPL,2026-09-08 12:28:00,316.0599975585937,0.0004746867699765631
AAPL,2026-09-08 12:29:00,316.0849914550781,7.90764679996322e-05
AAPL,2026-09-08 12:30:00,316.0050048828125,-0.0002530860262177803
AAPL,2026-09-08 12:31:00,316.0249938964844,6.325336998917352e-05
AAPL,2026-09-08 12:32:00,316.0,-7.909148131407508e-05
AAPL,2026-09-08 12:33:00,316.0199890136719,6.325437177929348e-05
AAPL,2026-09-08 12:34:00,315.95001220703125,-0.00022145610326895676
AAPL,2026-09-08 12:35:00,316.0299987792969,0.00025313007152822595
AAPL,2026-09-08 12:36:00,315.92999267578125,-0.0003164950493785778
AAPL,2026-09-08 12:37:00,315.9200134277344,-3.1587395588537596e-05
AAPL,2026-09-08 12:38:00,315.9891052246094,0.0002186763732661439
AAPL,2026-09-08 12:39:00,316.0199890136719,9.773210344169875e-05
AAPL,2026-09-08 12:40:00,316.0,-6.325437177940505e-05
AAPL,2026-09-08 12:41:00,316.1099853515625,0.00034799435294874566
AAPL,2026-09-08 12:42:00,316.0599060058594,-0.00015843635229237293
AAPL,2026-09-08 12:43:00,316.0799865722656,6.353203349063529e-05
AAPL,2026-09-08 12:44:00,316.0899963378906,3.16679560764437e-05
AAPL,2026-09-08 12:45:00,316.1000061035156,3.1666953248850086e-05
AAPL,2026-09-08 12:46:00,316.159912109375,0.00018949803494724662
AAPL,2026-09-08 12:47:00,316.01129150390625,-0.00047019100951569955
AAPL,2026-09-08 12:48:00,316.07000732421875,0.00018578565950381194
AAPL,2026-09-08 12:49:00,316.1050109863281,0.00011074041564850838
AAPL,2026-09-08 12:50:00,316.0299987792969,-0.00023732970401733826
AAPL,2026-09-08 12:51:00,316.1000061035156,0.00022149660343345501
AAPL,2026-09-08 12:52:00,316.0199890136719,-0.00025317057169288405
AAPL,2026-09-08 12:53:00,316.125,0.00033223703143774145
AAPL,2026-09-08 12:54:00,316.0799865722656,-0.00014240136907013614
AAPL,2026-09-08 12:55:00,316.0299987792969,-0.0001581616941081639
AAPL,2026-09-08 12:56:00,315.8999938964844,-0.00041145343994863914
AAPL,2026-09-08 12:57:00,315.8999938964844,0.0
AAPL,2026-09-08 12:58:00,315.8999938964844,0.0
AAPL,2026-09-08 12:59:00,315.989990234375,0.0002848481247030556
AAPL,2026-09-08 13:00:00,316.1499938964844,0.0005062285871580688
AAPL,2026-09-08 13:01:00,316.3500061035156,0.0006324496875831712
AAPL,2026-09-08 13:02:00,316.385009765625,0.00011064240564276425
AAPL,2026-09-08 13:03:00,316.3349914550781,-0.00015810567250785113
AAPL,2026-09-08 13:04:00,316.4200134277344,0.0002687358377629315
AAPL,2026-09-08 13:05:00,316.4649963378906,0.0001421519218748749
AAPL,2026-09-08 13:06:00,316.5400085449219,0.00023700352067920554
AAPL,2026-09-08 13:07:00,316.4599914550781,-0.000252818610647601
AAPL,2026-09-08 13:08:00,316.260009765625,-0.0006321333156105818
AAPL,2026-09-08 13:09:00,316.1849975585937,-0.00023721337512148388
AAPL,2026-09-08 13:10:00,316.2250061035156,0.0001265272362664175
AAPL,2026-09-08 13:11:00,316.1650085449219,-0.00018974859622704977
AAPL,2026-09-08 13:12:00,316.09991455078125,-0.00020590734039741484
AAPL,2026-09-08 13:13:00,316.1400146484375,0.00012685088637413822
AAPL,2026-09-08 13:14:00,316.1849975585937,0.00014227781398384263
AAPL,2026-09-08 13:15:00,316.0899963378906,-0.0003005060213832608
AAPL,2026-09-08 13:16:00,316.0599975585937,-9.491032068046189e-05
AAPL,2026-09-08 13:17:00,316.1300048828125,0.00022147558245015235
AAPL,2026-09-08 13:18:00,316.1600036621094,9.488930368657456e-05
AAPL,2026-09-08 13:19:00,316.07000732421875,-0.00028469492727210756
AAPL,2026-09-08 13:20:00,315.9100036621094,-0.0005063567288413854
AAPL,2026-09-08 13:21:00,315.9200134277344,3.168499550545543e-05
AAPL,2026-09-08 13:22:00,315.9800109863281,0.00018989573178024232
AAPL,2026-09-08 13:23:00,316.11700439453125,0.0004334569125137173
AAPL,2026-09-08 13:24:00,316.1000061035156,-5.3773595893372605e-05
AAPL,2026-09-08 13:25:00,316.0,-0.0003164249434722156
AAPL,2026-09-08 13:26:00,316.04998779296875,0.00015817670766056833
AAPL,2026-09-08 13:27:00,316.0799865722656,9.491332648637455e-05
AAPL,2026-09-08 13:28:00,316.2200012207031,0.000442874121237054
AAPL,2026-09-08 13:29:00,316.2699890136719,0.00015806666933752188
AAPL,2026-09-08 13:30:00,316.2099914550781,-0.0001897216058261655
AAPL,2026-09-08 13:31:00,316.17498779296875,-0.00011070364823258721
AAPL,2026-09-08 13:32:00,316.2300109863281,0.00017401251920665746
AAPL,2026-09-08 13:33:00,316.2699890136719,0.00012641273485222633
AAPL,2026-09-08 13:34:00,316.20001220703125,-0.000221281030850822
AAPL,2026-09-08 13:35:00,316.17999267578125,-6.331487745378527e-05
AAPL,2026-09-08 13:36:00,316.1650085449219,-4.739226477084997e-05
AAPL,2026-09-08 13:37:00,316.17999267578125,4.739226477089842e-05
AAPL,2026-09-08 13:38:00,316.17999267578125,0.0
AAPL,2026-09-08 13:39:00,316.04998779296875,-0.0004112582087564486
AAPL,2026-09-08 13:40:00,316.1099853515625,0.0001898176452883689
AAPL,2026-09-08 13:41:00,316.1400146484375,9.499184467405879e-05
AAPL,2026-09-08 13:42:00,316.19000244140625,0.00015810665861763583
AAPL,2026-09-08 13:43:00,316.2099914550781,6.321636265474311e-05
AAPL,2026-09-08 13:44:00,316.260009765625,0.0001581681678327873
AAPL,2026-09-08 13:45:00,316.2099914550781,-0.00015816816783281894
AAPL,2026-09-08 13:46:00,316.1449890136719,-0.00020558845472209723
AAPL,2026-09-08 13:47:00,316.11358642578125,-9.933463660689507e-05
AAPL,2026-09-08 13:48:00,316.1300048828125,5.1937124426947425e-05
AAPL,2026-09-08 13:49:00,316.1600036621094,9.488930368657456e-05
AAPL,2026-09-08 13:50:00,316.0849914550781,-0.00023728841813710306
AAPL,2026-09-08 13:51:00,316.04998779296875,-0.00011074742988213781
AAPL,2026-09-08 13:52:00,316.07501220703125,7.917552406737934e-05
AAPL,2026-09-08 13:53:00,316.0201110839844,-0.00017371158600016626
AAPL,2026-09-08 13:54:00,316.0150146484375,-1.6127064270655844e-05
AAPL,2026-09-08 13:55:00,316.0450134277344,9.492382997463267e-05
AAPL,2026-09-08 13:56:00,315.9849853515625,-0.0001899532505365252
AAPL,2026-09-08 13:57:00,316.0400085449219,0.0001741171441945347
AAPL,2026-09-08 13:58:00,316.0,-0.0001266013050896124
AAPL,2026-09-08 13:59:00,316.0299987792969,9.492834003869158e-05
AAPL,2026-09-08 14:00:00,316.114990234375,0.00026889861366405707
AAPL,2026-09-08 14:01:00,316.20001220703125,0.00026892284016778327
AAPL,2026-09-08 14:02:00,316.20001220703125,0.0
AAPL,2026-09-08 14:03:00,316.1698913574219,-9.526338765451538e-05
AAPL,2026-09-08 14:04:00,316.1225891113281,-0.0001496214098479202
AAPL,2026-09-08 14:05:00,316.2340087890625,0.00035239508611868643
AAPL,2026-09-08 14:06:00,316.1600036621094,-0.0002340475268071755
AAPL,2026-09-08 14:07:00,316.0899963378906,-0.00022145456545628805
AAPL,2026-09-08 14:08:00,316.1400146484375,0.00015822820739938318
AAPL,2026-09-08 14:09:00,316.07000732421875,-0.00022146856921520538
AAPL,2026-09-08 14:10:00,316.09259033203125,7.144683315916002e-05
AAPL,2026-09-08 14:11:00,316.07000732421875,-7.144683315920568e-05
AAPL,2026-09-08 14:12:00,316.3299865722656,0.0008221988146797471
AAPL,2026-09-08 14:13:00,316.3399963378906,3.1642928845050766e-05
AAPL,2026-09-08 14:14:00,316.32501220703125,-4.736829336156098e-05
AAPL,2026-09-08 14:15:00,316.364990234375,0.00012637477198223455
AAPL,2026-09-08 14:16:00,316.2898864746094,-0.0002374241087308144
AAPL,2026-09-08 14:17:00,316.2900085449219,3.8594433195705714e-07
AAPL,2026-09-08 14:18:00,316.23541259765625,-0.00017262846860003334
AAPL,2026-09-08 14:19:00,316.2799987792969,0.00014098053869511824
AAPL,2026-09-08 14:20:00,316.2900085449219,3.164792990489389e-05
AAPL,2026-09-08 14:21:00,316.1400146484375,-0.000474341488531454
AAPL,2026-09-08 14:22:00,316.1050109863281,-0.00011072815356672143
AAPL,2026-09-08 14:23:00,316.010009765625,-0.00030058207224812516
AAPL,2026-09-08 14:24:00,315.9939880371094,-5.070135181034314e-05
AAPL,2026-09-08 14:25:00,316.19891357421875,0.0006483006808980333
AAPL,2026-09-08 14:26:00,316.2749938964844,0.0002405801147965362
AAPL,2026-09-08 14:27:00,316.6400146484375,0.0011534591137694853
AAPL,2026-09-08 14:28:00,316.5599975585937,-0.00025273875150712895
AAPL,2026-09-08 14:29:00,316.3900146484375,-0.0005371132347403789
AAPL,2026-09-08 14:30:00,316.3800048828125,-3.163792631402692e-05
AAPL,2026-09-08 14:31:00,316.2499084472656,-0.0004112876569366671
AAPL,2026-09-08 14:32:00,316.1449890136719,-0.00033181619579053057
AAPL,2026-09-08 14:33:00,315.9400939941406,-0.0006483147038778069
AAPL,2026-09-08 14:34:00,315.8900146484375,-0.00015852155547185927
AAPL,2026-09-08 14:35:00,315.9100036621094,6.327639474274096e-05
AAPL,2026-09-08 14:36:00,316.0150146484375,0.0003323526818908842
AAPL,2026-09-08 14:37:00,315.889892578125,-0.00039601550966550093
AAPL,2026-09-08 14:38:00,315.7799987792969,-0.0003479469306370375
AAPL,2026-09-08 14:39:00,315.8550109863281,0.00023751757335849964
AAPL,2026-09-08 14:40:00,315.7300109863281,-0.0003958295313643187
AAPL,2026-09-08 14:41:00,315.5400085449219,-0.000601968860440632
AAPL,2026-09-08 14:42:00,315.4700012207031,-0.0002218897431817262
AAPL,2026-09-08 14:43:00,315.489990234375,6.336063759753121e-05
AAPL,2026-09-08 14:44:00,315.4700012207031,-6.336063759747547e-05
AAPL,2026-09-08 14:45:00,315.489990234375,6.336063759753121e-05
AAPL,2026-09-08 14:46:00,315.6000061035156,0.00034865350708606296
AAPL,2026-09-08 14:47:00,315.35888671875,-0.0007642951046288506
AAPL,2026-09-08 14:48:00,315.0249938964844,-0.0010593318254389498
AAPL,2026-09-08 14:49:00,315.17999267578125,0.0004918995746615406
AAPL,2026-09-08 14:50:00,315.4549865722656,0.0008721175417260897
AAPL,2026-09-08 14:51:00,315.5299987792969,0.0002377622578225224
AAPL,2026-09-08 14:52:00,315.5899963378906,0.0001901304323699979
AAPL,2026-09-08 14:53:00,315.739990234375,0.00047516798662121986
AAPL,2026-09-08 14:54:00,315.8599853515625,0.00037997189129063667
AAPL,2026-09-08 14:55:00,315.94000244140625,0.0002532988028414633
AAPL,2026-09-08 14:56:00,315.8500061035156,-0.0002848931995825768
AAPL,2026-09-08 14:57:00,315.7300109863281,-0.00037998389874410407
AAPL,2026-09-08 14:58:00,315.54998779296875,-0.0005703434247480995
AAPL,2026-09-08 14:59:00,315.5299987792969,-6.33485900484407e-05
AAPL,2026-09-08 15:00:00,315.510009765625,-6.335260334646362e-05
AAPL,2026-09-08 15:01:00,315.4800109863281,-9.50847979615825e-05
AAPL,2026-09-08 15:02:00,315.4100036621094,-0.00022193194655369423
AAPL,2026-09-08 15:03:00,315.44000244140625,9.510590165418883e-05
AAPL,2026-09-08 15:04:00,315.5400085449219,0.00031698660056333393
AAPL,2026-09-08 15:05:00,315.625,0.0002693161200040761
AAPL,2026-09-08 15:06:00,315.69500732421875,0.0002217807884860596
AAPL,2026-09-08 15:07:00,316.05499267578125,0.0011396450827847687
AAPL,2026-09-08 15:08:00,316.1199951171875,0.00020564698980672769
AAPL,2026-09-08 15:09:00,316.2699890136719,0.00047437152093196707
AAPL,2026-09-08 15:10:00,316.4501037597656,0.0005693346963882573
AAPL,2026-09-08 15:11:00,316.32000732421875,-0.0004111965312555732
AAPL,2026-09-08 15:12:00,316.2349853515625,-0.00026882081132137187
AAPL,2026-09-08 15:13:00,316.04998779296875,-0.0005851714708723573
AAPL,2026-09-08 15:14:00,316.0899963378906,0.000126581282562829
AAPL,2026-09-08 15:15:00,315.9800109863281,-0.0003480163633714815
AAPL,2026-09-08 15:16:00,315.9700012207031,-3.1678979135967784e-05
AAPL,2026-09-08 15:17:00,315.8349914550781,-0.00042737797024429696
AAPL,2026-09-08 15:18:00,315.7300109863281,-0.0003324454943229474
AAPL,2026-09-08 15:19:00,315.7900085449219,0.00019000999784226326
AAPL,2026-09-08 15:20:00,315.89569091796875,0.00033460429489781576
AAPL,2026-09-08 15:21:00,315.94000244140625,0.00014026280558661678
AAPL,2026-09-08 15:22:00,315.8900146484375,-0.00015823177665186394
AAPL,2026-09-08 15:23:00,315.885009765625,-1.584387675741276e-05
AAPL,2026-09-08 15:24:00,315.9049987792969,6.327739726243025e-05
AAPL,2026-09-08 15:25:00,315.94000244140625,0.00011079825614690991
AAPL,2026-09-08 15:26:00,315.7749938964844,-0.0005224145370341431
AAPL,2026-09-08 15:27:00,315.6700134277344,-0.00033250866979561613
AAPL,2026-09-08 15:28:00,315.67608642578125,1.9238253149902724e-05
AAPL,2026-09-08 15:29:00,315.79998779296875,0.00039241825252305255
AAPL,2026-09-08 15:30:00,315.614990234375,-0.0005859777494201036
AAPL,2026-09-08 15:31:00,315.8349914550781,0.0006968128465734925
AAPL,2026-09-08 15:32:00,316.07000732421875,0.0007438329509358736
AAPL,2026-09-08 15:33:00,316.0899963378906,6.324036181582316e-05
AAPL,2026-09-08 15:34:00,316.04998779296875,-0.0001265812825628757
AAPL,2026-09-08 15:35:00,316.04010009765625,-3.128571544700371e-05
AAPL,2026-09-08 15:36:00,316.0150146484375,-7.937741075632776e-05
AAPL,2026-09-08 15:37:00,316.1400146484375,0.0003954726161656046
AAPL,2026-09-08 15:38:00,316.1499938964844,3.156541432847021e-05
AAPL,2026-09-08 15:39:00,316.29998779296875,0.0004743265195325396
AAPL,2026-09-08 15:40:00,316.2799987792969,-6.319837523427017e-05
AAPL,2026-09-08 15:41:00,316.2200012207031,-0.0001897156008654698
AAPL,2026-09-08 15:42:00,316.1134033203125,-0.00033715726746336844
AAPL,2026-09-08 15:43:00,316.1300048828125,5.2516364072405514e-05
AAPL,2026-09-08 15:44:00,316.17999267578125,0.00015811166442369041
AAPL,2026-09-08 15:45:00,316.1000061035156,-0.00025300997294468137
AAPL,2026-09-08 15:46:00,316.04998779296875,-0.00015824823581171813
AAPL,2026-09-08 15:47:00,316.1199951171875,0.00022148259612921409
AAPL,2026-09-08 15:48:00,316.1700134277344,0.00015821319323488926
AAPL,2026-09-08 15:49:00,316.25,0.000252953957793429
AAPL,2026-09-08 15:50:00,316.0199890136719,-0.0007275720830384586
AAPL,2026-09-08 15:51:00,316.0799865722656,0.00018983566236745948
AAPL,2026-09-08 15:52:00,316.2099914550781,0.0004112191847484445
AAPL,2026-09-08 15:53:00,316.07501220703125,-0.00042695698716742575
